Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
CDDM + NB,0.8857894736842106,,8944,48.74923299939837,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1264,25.5340450003132,,0,0,1
RDDM + NB,0.8857894736842106,,64024,21.637181998812594,,0,1,1
CDDM + NB,0.8857894736842106,,8944,49.326932999974815,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,26.468141999430372,,0,0,1
RDDM + NB,0.8857894736842106,,64024,21.78574500067043,,0,2,1
CDDM + NB,0.8857894736842106,,8944,48.863825999433175,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,31.876705999820842,,0,0,1
RDDM + NB,0.8857894736842106,,63976,21.35092700154928,,0,1,1
CDDM + NB,0.8857894736842106,,8944,49.257683000178076,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,26.047158999062958,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.698546999687096,,0,0,1
CDDM + NB,0.8857894736842106,,8944,49.50776700025017,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.29112400043232,,0,0,1
RDDM + NB,0.8857894736842106,,63992,20.757132000653655,,0,0,1
CDDM + NB,0.8857894736842106,,8944,49.846537000121316,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.752837000254658,,0,0,1
RDDM + NB,0.8857894736842106,,63976,27.415675000156625,,0,2,1
CDDM + NB,0.8857894736842106,,8944,48.54079899996577,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1264,25.944179000362055,,0,0,1
RDDM + NB,0.8857894736842106,,63944,21.381127000495326,,0,0,1
CDDM + NB,0.8857894736842106,,8944,48.770088998935535,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,26.113612999324687,,0,0,1
RDDM + NB,0.8857894736842106,,63992,22.540881000168156,,0,0,1
CDDM + NB,0.8857894736842106,,8944,49.06708099952084,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.26270700036548,,0,0,1
RDDM + NB,0.8857894736842106,,64024,21.321074000297813,,0,2,1
CDDM + NB,0.8857894736842106,,8944,66.27796499924443,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,31.04757300025085,,0,0,1
RDDM + NB,0.8857894736842106,,63992,27.481422001073952,,0,0,1
CDDM + NB,0.8857894736842106,,8944,48.782985999423545,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.60207399983483,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.67954000105965,,0,0,1
CDDM + NB,0.8857894736842106,,8944,48.75708899999154,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,26.021963998573483,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.4309230013896,,0,0,1
CDDM + NB,0.8857894736842106,,8944,49.26994200104673,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,26.032948999272776,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.853293001186103,,0,0,1
CDDM + NB,0.8857894736842106,,8944,61.75253699984751,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,25.822032999712974,,0,0,1
RDDM + NB,0.8857894736842106,,63976,20.912157000566367,,0,2,1
CDDM + NB,0.8857894736842106,,8944,50.18530499910412,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.772980001420365,,0,0,1
RDDM + NB,0.8857894736842106,,63976,20.90584100005799,,0,1,1
CDDM + NB,0.8857894736842106,,8944,50.07673900036025,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.713159000588348,,0,0,1
RDDM + NB,0.8857894736842106,,63944,21.310651000021608,,0,0,1
CDDM + NB,0.8857894736842106,,8944,51.74436800007243,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1232,25.48272100102622,,0,0,1
RDDM + NB,0.8857894736842106,,63944,21.45911600018735,,0,0,1
CDDM + NB,0.8857894736842106,,8944,49.672932998873875,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,26.467806001164718,,0,0,1
RDDM + NB,0.8857894736842106,,64024,22.916047000762774,,0,1,1
CDDM + NB,0.8857894736842106,,8944,49.25096999977541,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.482904000455164,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.108934999574558,,0,0,1
CDDM + NB,0.8857894736842106,,8944,50.017683000987745,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1200,27.95074399909936,,0,0,1
RDDM + NB,0.8857894736842106,,63976,21.95667600062734,,0,1,1
CDDM + NB,0.8857894736842106,,8944,49.93281499992008,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,27.783531000750372,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.220739999989746,,0,0,1
CDDM + NB,0.8857894736842106,,8944,49.602150998907746,,0,0,1
HDDM_A_test + NB,0.8857894736842106,,1168,25.68398800030991,,0,0,1
RDDM + NB,0.8857894736842106,,63992,21.99319099963759,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.89828799989482,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,27.965107999989414,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.17789099975198,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.40722099854611,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.39795499999309,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.288640000420855,,0,2,1
CDDM + NB,0.9378947368421053,,8944,49.37754899947322,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.13815400036401,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.247033999316045,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.464586000089184,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.050454000142054,,0,0,1
RDDM + NB,0.9378947368421053,,63976,28.067737999663223,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.84420199980377,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.29992700146977,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.866070999749354,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.89201899843465,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.545092999891494,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.151236000150675,,0,2,1
CDDM + NB,0.9378947368421053,,8944,49.633616999926744,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.713888000609586,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.56638399901567,,0,1,1
CDDM + NB,0.9378947368421053,,8944,59.133933998964494,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.00896500007366,,0,0,1
RDDM + NB,0.9378947368421053,,64088,21.298104999004863,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.02809299892397,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.35621900096885,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.46018900020863,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.7390689997701,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.13676799935638,,0,0,1
RDDM + NB,0.9378947368421053,,63944,22.194418999788468,,0,0,1
CDDM + NB,0.9378947368421053,,8944,51.22340599882591,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.741624000147567,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.509627998966607,,0,1,1
CDDM + NB,0.9378947368421053,,8944,51.79995099933876,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.997887998528313,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.51516000049014,,0,0,1
CDDM + NB,0.9378947368421053,,8944,51.200529000198,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,26.117797999177128,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.377939001467894,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.523531001090305,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,31.293559999539866,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.00161100133846,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.3184700007987,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.524251999740954,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.29469599822187,,0,0,1
CDDM + NB,0.9378947368421053,,8944,48.66177800067817,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.223791000826168,,0,0,1
RDDM + NB,0.9378947368421053,,64024,22.51816200077883,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.505366998550016,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.489690000540577,,0,0,1
RDDM + NB,0.9378947368421053,,64024,20.724877000247943,,0,3,1
CDDM + NB,0.9378947368421053,,8944,48.83059100029641,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.87723499891581,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.675133000826463,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.52967600002012,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.667526000688667,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.384046998718986,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.27728599977854,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.781764001294505,,0,0,1
RDDM + NB,0.9378947368421053,,63992,27.916799999729847,,0,0,1
CDDM + NB,0.9378947368421053,,8944,63.86119399940071,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,30.689265999171766,,0,0,1
RDDM + NB,0.9378947368421053,,63992,27.762538000388304,,0,0,1
CDDM + NB,0.9378947368421053,,8944,64.82289099949412,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.219883000318077,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.241824999378878,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.98838699955377,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.28227400034666,,0,0,1
RDDM + NB,0.9378947368421053,,63944,21.326276999388938,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.537603999851854,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.024798000231385,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.24065199859615,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.038956000003964,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,30.547987000318244,,0,0,1
RDDM + NB,0.9378947368421053,,63992,22.237827999560977,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.42871499952162,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.68709400111402,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.502241999769467,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.5671830012725,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.638879000325687,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.4330360013264,,0,1,1
CDDM + NB,0.9378947368421053,,8944,51.05595399982121,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.097384999753558,,0,0,1
RDDM + NB,0.9378947368421053,,63992,27.468889000374475,,0,0,1
CDDM + NB,0.9378947368421053,,8944,62.219865001679864,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.879798999085324,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.36180100023921,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.23332800010394,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.238738000552985,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.38251699943794,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.39199200089206,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.40707099979045,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.088621000671992,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.830751999048516,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,31.043391998537118,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.16353800010984,,0,0,1
CDDM + NB,0.9378947368421053,,8944,51.80699599986838,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,26.08605599925795,,0,0,1
RDDM + NB,0.9378947368421053,,63976,22.000512999511557,,0,2,1
CDDM + NB,0.9378947368421053,,8944,49.61753899988253,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.454336999246152,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.38778499829641,,0,2,1
CDDM + NB,0.9378947368421053,,8944,49.53027499868767,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.790266998432344,,0,0,1
RDDM + NB,0.9378947368421053,,64024,27.034947999709402,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.68758700124454,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.84845899946231,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.231331998933456,,0,2,1
CDDM + NB,0.9378947368421053,,8944,49.46598000060476,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.700958998641,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.512165998501587,,0,3,1
CDDM + NB,0.9378947368421053,,8944,49.916474001292954,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.745910999830812,,0,0,1
RDDM + NB,0.9378947368421053,,63976,22.143816999232513,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.28208499950415,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.75558199896477,,0,0,1
RDDM + NB,0.9378947368421053,,64024,22.055892000935273,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.291007000851096,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.590650999220088,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.27911400020821,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.333160000969656,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.170307000735193,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.454413999890676,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.258517001362634,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.95996399941214,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.762614000181202,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.48516500007827,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,26.257488998453482,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.3891399998829,,0,2,1
CDDM + NB,0.9378947368421053,,8944,50.601256001755246,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.885372999255196,,0,0,1
RDDM + NB,0.9378947368421053,,63976,20.732200999191264,,0,2,1
CDDM + NB,0.9378947368421053,,8944,58.77878699902794,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.519953000184614,,0,0,1
RDDM + NB,0.9378947368421053,,64024,20.96302999962063,,0,2,1
CDDM + NB,0.9378947368421053,,8944,50.02961799982586,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.49496900064696,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.83236900054908,,0,0,1
CDDM + NB,0.9378947368421053,,8944,50.00211799961107,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.259355001253425,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.196637999310042,,0,1,1
CDDM + NB,0.9378947368421053,,8944,54.104965000078664,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,31.75684499910858,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.07173400145257,,0,2,1
CDDM + NB,0.9378947368421053,,8944,48.83180299839296,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.575898000170127,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.25390299988794,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.04755399932037,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.435666999328532,,0,0,1
RDDM + NB,0.9378947368421053,,64024,23.018950001642224,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.85876699881919,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.40922400112322,,0,0,1
RDDM + NB,0.9378947368421053,,63992,28.522553000584594,,0,0,1
CDDM + NB,0.9378947368421053,,8944,48.82794799959811,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.178975000220817,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.46422499936307,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.2677870006446,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.51063700047962,,0,0,1
RDDM + NB,0.9378947368421053,,63992,22.5513850000425,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.332864000461996,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.53287199953047,,0,0,1
RDDM + NB,0.9378947368421053,,63944,21.463660001245444,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.03409799953806,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.577080001312424,,0,0,1
RDDM + NB,0.9378947368421053,,63992,22.065678998842486,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.618291999649955,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.86750099908386,,0,0,1
RDDM + NB,0.9378947368421053,,63976,22.09076299914159,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.21212799854402,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.310420998721384,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.42291999916779,,0,1,1
CDDM + NB,0.9378947368421053,,8944,62.63491200115823,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.22077700086811,,0,0,1
RDDM + NB,0.9378947368421053,,63976,20.931141998516978,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.48959900139016,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.541263001287007,,0,0,1
RDDM + NB,0.9378947368421053,,64024,23.223591000714805,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.00313100006315,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.609820000681793,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.38935500079242,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.75588799970865,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,31.791474000783637,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.475737999935518,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.37002200110874,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,26.07002900003863,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.313795001333347,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.57075799959421,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.207663000401226,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.57299300051818,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.730841999917175,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.327207000373164,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.316709000529954,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.322442999255145,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.27491200089571,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.406410000054166,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.036102998798015,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.42537400040601,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.542071999647305,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.37694299951545,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.307525998869096,,0,0,1
RDDM + NB,0.9378947368421053,,63976,26.891917001194088,,0,1,1
CDDM + NB,0.9378947368421053,,8944,64.80615500004205,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,30.99157299948274,,0,0,1
RDDM + NB,0.9378947368421053,,64024,24.914407998949173,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.54255399914109,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.484493000476505,,0,0,1
RDDM + NB,0.9378947368421053,,63976,20.7308249991911,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.373717998401844,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,26.945968000291032,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.190856001339853,,0,1,1
CDDM + NB,0.9378947368421053,,8944,48.92176599969389,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.6255059994146,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.07009800056403,,0,1,1
CDDM + NB,0.9378947368421053,,8944,61.59600099999807,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.342824001199915,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.146529999896302,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.12810799962608,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.267682000048808,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.746094000263838,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.673067000185256,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.329072001113673,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.290061000399874,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.04213699956017,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,31.045137000546674,,0,0,1
RDDM + NB,0.9378947368421053,,64088,27.939166000578552,,0,1,1
CDDM + NB,0.9378947368421053,,8944,50.234906000696355,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.38512399951287,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.877302000575582,,0,0,1
CDDM + NB,0.9378947368421053,,8944,48.485424000318744,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.264272999265813,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.572970999841345,,0,2,1
CDDM + NB,0.9378947368421053,,8944,48.961784999846714,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.424536999707925,,0,0,1
RDDM + NB,0.9378947368421053,,63976,20.97259199945256,,0,1,1
CDDM + NB,0.9378947368421053,,8944,64.60810899989156,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.892158000715426,,0,0,1
RDDM + NB,0.9378947368421053,,63944,21.356106999519398,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.50797600031365,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.610722001147224,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.297334000337287,,0,0,1
CDDM + NB,0.9378947368421053,,8944,48.654743000952294,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.47284799948102,,0,0,1
RDDM + NB,0.9378947368421053,,63992,22.795449000113877,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.1910580003605,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,31.845525998505764,,0,0,1
RDDM + NB,0.9378947368421053,,64024,23.005774999546702,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.00862399881589,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.277337001170963,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.582684999884805,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.36433099828719,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.6832109989773,,0,0,1
RDDM + NB,0.9378947368421053,,64024,20.738817000165,,0,2,1
CDDM + NB,0.9378947368421053,,8944,49.22117599926423,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,26.3810550004564,,0,0,1
RDDM + NB,0.9378947368421053,,64024,24.200658001063857,,0,1,1
CDDM + NB,0.9378947368421053,,8944,67.23583999882976,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.31017099863675,,0,0,1
RDDM + NB,0.9378947368421053,,64024,21.194277000176953,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.919522998607135,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1232,25.480001999312663,,0,0,1
RDDM + NB,0.9378947368421053,,63992,21.39380100015842,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.66397399948619,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.24136000101862,,0,0,1
RDDM + NB,0.9378947368421053,,63976,21.00016000076721,,0,1,1
CDDM + NB,0.9378947368421053,,8944,49.53050399853964,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,30.95030099939322,,0,0,1
RDDM + NB,0.9378947368421053,,63944,21.68334199996025,,0,0,1
CDDM + NB,0.9378947368421053,,8944,49.55235099987476,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.622331999329617,,0,0,1
RDDM + NB,0.9378947368421053,,64056,21.6061000010086,,0,0,1
CDDM + NB,0.9378947368421053,,8944,48.97238000012294,,0,0,1
HDDM_A_test + NB,0.9378947368421053,,1168,25.50739800062729,,0,0,1
RDDM + NB,0.9378947368421053,,63976,20.864141000856762,,0,3,1
