Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
BWAF,0.9378947368421053,,1024.0,100.53306099871406,255.0,0.0,1.0,1.0
CDDM,0.9378947368421053,,8944.0,104.88420800174936,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,51.71415099903243,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,856.0,50.692653996520676,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,34.43048299959628,255.0,0.0,3.0,1.0
EWMA,0.9378947368421053,,960.0,41.78379800214316,255.0,0.0,1.0,1.0
FHDDM,0.9378947368421053,,1744.0,37.160325002332684,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,52.323391999379965,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.692460999503965,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1264.0,50.53257100007613,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,52.48113900233875,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,93.40730999974767,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,79.50663199881092,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,71.08817799962708,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,33.284641001955606,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,35.7673300022725,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,64024.0,38.8833249999152,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,44.75033699782216,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6408.0,64.59463400096865,247.0,1.0,0.0,0.0
BWAF,0.9378947368421053,,1024.0,100.6540389971633,255.0,0.0,2.0,1.0
CDDM,0.9378947368421053,,8944.0,99.08667399940896,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,35.97739999895566,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,856.0,37.8565310020349,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,34.19031100202119,255.0,0.0,2.0,1.0
EWMA,0.9378947368421053,,960.0,40.71534799732035,255.0,0.0,2.0,1.0
FHDDM,0.9378947368421053,,1744.0,35.625739001261536,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,52.18278900065343,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.65758699996513,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1264.0,53.64263799856417,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,64.28537200190476,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,103.87043800074025,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,67.03149799795938,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,70.68686799902935,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,34.29340000002412,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,36.145499001577264,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,64024.0,40.93326200018055,255.0,0.0,1.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,44.72970300048473,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6312.0,65.12498499796493,255.0,0.0,1.0,1.0
BWAF,0.9378947368421053,,1024.0,113.94084000130533,255.0,0.0,1.0,1.0
CDDM,0.9378947368421053,,8944.0,111.12770200270461,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,36.61866899710731,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,856.0,36.97307200127398,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,34.645299001567764,255.0,0.0,4.0,1.0
EWMA,0.9378947368421053,,960.0,39.927921003254596,255.0,0.0,1.0,1.0
FHDDM,0.9378947368421053,,1744.0,36.57531499993638,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,52.51947899887455,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.42276499947184,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1264.0,50.73531699963496,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,65.55930700051249,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,93.26220499860938,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,67.91517199962982,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,70.91694699920481,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,33.99094400083413,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,37.018063998402795,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,63976.0,39.87182700075209,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,45.495874001062475,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6416.0,75.427989999298,255.0,0.0,1.0,1.0
BWAF,0.9378947368421053,,1024.0,100.77953200016054,255.0,0.0,0.0,1.0
CDDM,0.9378947368421053,,8944.0,93.63067599770147,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,35.892252999474294,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,856.0,38.42182899825275,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,33.87832900261856,255.0,0.0,5.0,1.0
EWMA,0.9378947368421053,,960.0,40.971112000988796,255.0,0.0,1.0,1.0
FHDDM,0.9378947368421053,,1744.0,36.47753100085538,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,65.0321110006189,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,45.1423340018664,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1264.0,51.03020999740693,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,52.6778050007124,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,90.50423799999407,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,65.43981899812934,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,70.03919699855032,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,33.09179200005019,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,36.817234999034554,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,64024.0,52.54057099955389,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,59.574464001343586,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6320.0,77.63002299907384,255.0,0.0,1.0,1.0
BWAF,0.9378947368421053,,1024.0,119.32026000067708,255.0,0.0,0.0,1.0
CDDM,0.9378947368421053,,8944.0,103.8682059988787,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,37.17839300225023,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,904.0,37.62276099951123,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,33.44927299986011,255.0,0.0,4.0,1.0
EWMA,0.9378947368421053,,960.0,40.22078100024373,255.0,0.0,1.0,1.0
FHDDM,0.9378947368421053,,1744.0,35.937251999712316,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,53.26144200080307,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.768409998941934,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1296.0,52.052707000257215,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,65.36680100180092,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,94.06106700043892,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,67.45095799851697,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,70.41685199874337,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,33.47403999941889,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,35.255174996564165,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,63976.0,40.22378200170351,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,45.92949099969701,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6344.0,77.42603000224335,255.0,0.0,1.0,1.0
BWAF,0.9378947368421053,,1024.0,113.00530599692138,255.0,0.0,4.0,1.0
CDDM,0.9378947368421053,,8944.0,93.75608199843555,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,36.980624001444085,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,856.0,37.71004599911976,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1440.0,33.922814996913075,255.0,0.0,3.0,1.0
EWMA,0.9378947368421053,,960.0,39.81286799898953,255.0,0.0,3.0,1.0
FHDDM,0.9378947368421053,,1744.0,36.09211000002688,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,53.458054000657285,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,40.891243999794824,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1264.0,61.73725500048022,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,53.23984999995446,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,91.10584000154631,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,68.02670999968541,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,71.1199029974523,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,33.62846700110822,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,35.473692001687596,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,64024.0,40.96295400086092,255.0,0.0,1.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,51.03432900068583,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6376.0,64.77656900096918,215.0,1.0,0.0,0.0
BWAF,0.9378947368421053,,1024.0,99.55405599976075,255.0,0.0,1.0,1.0
CDDM,0.9378947368421053,,8944.0,91.51325099810492,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,36.000470998260425,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,904.0,37.286543996742694,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,33.85085699846968,255.0,0.0,4.0,1.0
EWMA,0.9378947368421053,,960.0,40.15125699879718,255.0,0.0,1.0,1.0
FHDDM,0.9378947368421053,,1744.0,45.92963899995084,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,56.43997199877049,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,43.72736499863095,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1232.0,50.758888999553164,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,52.59552499774145,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,90.99266400153283,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,66.98327199774212,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,69.72831899838638,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,44.47740500108921,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,47.699955001007766,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,63976.0,50.960749002115335,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,45.567934997961856,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6320.0,65.34980300057214,215.0,1.0,0.0,0.0
BWAF,0.9378947368421053,,1024.0,102.47542800061638,255.0,0.0,0.0,1.0
CDDM,0.9378947368421053,,8944.0,92.8802930029633,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,36.412094999832334,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,856.0,37.08296699915081,255.0,0.0,1.0,1.0
EDDM,0.9378947368421053,,1472.0,34.05607099921326,255.0,0.0,2.0,1.0
EWMA,0.9378947368421053,,960.0,39.871594999567606,255.0,0.0,2.0,1.0
FHDDM,0.9378947368421053,,1744.0,36.227804001100594,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,54.50734700207249,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.940554001077544,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1200.0,55.44742499841959,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,52.22127800152521,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,90.96277900243877,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,65.70867999835173,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,86.37065400034771,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,34.51981299804174,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,35.75311599706765,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,64024.0,39.46323100171867,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,45.27762700308813,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6344.0,64.8355650009762,247.0,1.0,0.0,0.0
BWAF,0.9378947368421053,,1024.0,103.6279049985751,255.0,0.0,1.0,1.0
CDDM,0.9378947368421053,,8944.0,93.10186199945747,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,36.27206999954069,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,904.0,50.22796399862273,255.0,0.0,1.0,1.0
EDDM,0.9378947368421053,,1352.0,34.46495000025607,255.0,0.0,6.0,1.0
EWMA,0.9378947368421053,,952.0,40.93936199933523,255.0,0.0,4.0,1.0
FHDDM,0.9378947368421053,,1744.0,37.219579997326946,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,55.62141400150722,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.70459800257231,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1264.0,50.442429001122946,255.0,0.0,0.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,52.482948998658685,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,92.14057899953332,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,79.07166299992241,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,69.00946300083888,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,32.57262599800015,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,36.43505099898903,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,63976.0,40.910949999670265,255.0,0.0,0.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,47.0809559992631,199.0,1.0,0.0,0.0
ADWIN,0.9378947368421053,,6408.0,65.3602040001715,255.0,0.0,1.0,1.0
BWAF,0.9378947368421053,,1024.0,101.18182800215436,255.0,0.0,3.0,1.0
CDDM,0.9378947368421053,,8944.0,98.57985099733924,255.0,0.0,0.0,1.0
CUSUM,0.9378947368421053,,880.0,36.44787200028077,255.0,0.0,0.0,1.0
DDM,0.9378947368421053,,904.0,37.2525000020687,255.0,0.0,0.0,1.0
EDDM,0.9378947368421053,,1472.0,33.77887700116844,255.0,0.0,4.0,1.0
EWMA,0.9378947368421053,,960.0,40.97711899885326,255.0,0.0,6.0,1.0
FHDDM,0.9378947368421053,,1744.0,35.89615800228785,255.0,0.0,0.0,1.0
FHDDMS,0.9378947368421053,,1920.0,53.36159599755774,255.0,0.0,0.0,1.0
FHDDMS.add,0.9378947368421053,,1224.0,39.89052900215029,255.0,0.0,0.0,1.0
HDDM.A.test,0.9378947368421053,,1200.0,55.32503600261407,255.0,0.0,1.0,1.0
HDDM.W.test,0.9378947368421053,,2520.0,64.26787899908959,255.0,0.0,0.0,1.0
MDDM.A.100,0.9378947368421053,,1976.0,104.1241370003263,255.0,0.0,0.0,1.0
MDDM.E.100,0.9378947368421053,,1968.0,74.53159899887396,255.0,0.0,0.0,1.0
MDDM.G.100,0.9378947368421053,,1968.0,69.47997300085262,255.0,0.0,0.0,1.0
NO_DETECTION,0.9378947368421053,,320.0,33.672502999252174,255.0,0.0,0.0,1.0
PageHinkley,0.9378947368421053,,960.0,35.412264998740284,255.0,0.0,0.0,1.0
RDDM,0.9378947368421053,,63976.0,41.231586001231335,255.0,0.0,1.0,1.0
SeqDrift2,0.9378947368421053,,30272.0,45.065264999720966,199.0,1.0,0.0,0.0
ADWIN,0.99,,6288.0,65.67270599771291,151.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,100.90272000161349,255.0,0.0,1.0,1.0
CDDM,0.99,,8944.0,98.16302400213317,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,36.942029000783805,255.0,0.0,0.0,1.0
DDM,0.99,,856.0,37.878635001106886,255.0,0.0,0.0,1.0
EDDM,0.99,,1472.0,33.88492699741619,255.0,0.0,1.0,1.0
EWMA,0.99,,960.0,41.35386699999799,255.0,0.0,2.0,1.0
FHDDM,0.99,,1720.0,36.42935699826921,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1920.0,51.814156999171246,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,40.182001001085155,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1168.0,55.60126400087029,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2520.0,64.44109200310777,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1976.0,90.83537200058345,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1944.0,65.91953300085152,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1968.0,68.56964400139987,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,33.21227100241231,255.0,0.0,0.0,1.0
PageHinkley,0.99,,960.0,35.4969149993849,255.0,0.0,0.0,1.0
RDDM,0.99,,63976.0,40.75017699869932,255.0,0.0,0.0,1.0
SeqDrift2,0.99,,30272.0,46.06762199910008,199.0,1.0,0.0,0.0
ADWIN,0.99,,6376.0,72.86618800208089,183.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,101.73200999997789,255.0,0.0,0.0,1.0
CDDM,0.99,,8944.0,92.30785199906677,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,36.61258799911593,255.0,0.0,0.0,1.0
DDM,0.99,,856.0,37.23819500009995,255.0,0.0,1.0,1.0
EDDM,0.99,,1472.0,34.28982100012945,255.0,0.0,2.0,1.0
EWMA,0.99,,960.0,39.94544200031669,255.0,0.0,2.0,1.0
FHDDM,0.99,,1744.0,35.76520699789398,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1896.0,62.53067000216106,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,51.43568200219306,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1168.0,63.28349899922614,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2520.0,52.77195500093512,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1976.0,90.80109799833735,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1944.0,66.16930599921034,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1944.0,68.53002999923774,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,32.990289000736084,255.0,0.0,0.0,1.0
PageHinkley,0.99,,960.0,35.10137199918972,255.0,0.0,0.0,1.0
RDDM,0.99,,63976.0,39.60587400069926,255.0,0.0,0.0,1.0
SeqDrift2,0.99,,30272.0,57.89497000296251,199.0,1.0,0.0,0.0
ADWIN,0.99,,6288.0,77.6432449965796,151.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,113.82806399706169,255.0,0.0,0.0,1.0
CDDM,0.99,,8944.0,93.57939300025464,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,36.19839699967997,255.0,0.0,0.0,1.0
DDM,0.99,,856.0,37.11808099978953,255.0,0.0,0.0,1.0
EDDM,0.99,,1472.0,33.795163999457145,255.0,0.0,1.0,1.0
EWMA,0.99,,960.0,41.59179299676907,255.0,0.0,1.0,1.0
FHDDM,0.99,,1720.0,35.43324299971573,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1896.0,51.658668999152724,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,40.536894997785566,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1232.0,61.78904000262264,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2520.0,63.384471999597736,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1952.0,105.3856819999055,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1944.0,79.80164699984016,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1944.0,69.23624599949108,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,32.53161300017382,255.0,0.0,0.0,1.0
PageHinkley,0.99,,960.0,35.50781699959771,255.0,0.0,0.0,1.0
RDDM,0.99,,64024.0,40.89447200021823,255.0,0.0,1.0,1.0
SeqDrift2,0.99,,30272.0,46.22682099943631,199.0,1.0,0.0,0.0
ADWIN,0.99,,6344.0,66.05553100234829,183.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,100.71643799892627,255.0,0.0,0.0,1.0
CDDM,0.99,,8944.0,101.62542999751167,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,43.92684100093902,255.0,0.0,0.0,1.0
DDM,0.99,,904.0,36.82722799931071,255.0,0.0,0.0,1.0
EDDM,0.99,,1472.0,34.11749099905137,255.0,0.0,2.0,1.0
EWMA,0.99,,960.0,40.78318299798411,255.0,0.0,4.0,1.0
FHDDM,0.99,,1744.0,36.3806149980519,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1920.0,52.28156500015757,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,39.49719500087667,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1168.0,49.76209199958248,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2520.0,52.29213200072991,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1976.0,100.04576299979817,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1968.0,66.37071799923433,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1968.0,69.00663000124041,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,32.874943000933854,255.0,0.0,0.0,1.0
PageHinkley,0.99,,960.0,35.08146500098519,255.0,0.0,0.0,1.0
RDDM,0.99,,63976.0,41.94661899964558,255.0,0.0,0.0,1.0
SeqDrift2,0.99,,30272.0,45.444195999152726,199.0,1.0,0.0,0.0
ADWIN,0.99,,6288.0,64.55055799960974,151.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,115.92338300033589,255.0,0.0,1.0,1.0
CDDM,0.99,,8944.0,125.72936400101753,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,36.22824099875288,255.0,0.0,0.0,1.0
DDM,0.99,,856.0,38.61411099933321,255.0,0.0,0.0,1.0
EDDM,0.99,,1472.0,34.45223000016995,255.0,0.0,0.0,1.0
EWMA,0.99,,952.0,39.93648700270569,255.0,0.0,5.0,1.0
FHDDM,0.99,,1744.0,36.629700000048615,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1896.0,51.222658999904525,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,39.30013100034557,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1168.0,49.58037599863019,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2472.0,63.58034400182078,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1976.0,90.81846600020071,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1944.0,66.4180439998745,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1944.0,69.87358300102642,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,32.911681999394204,255.0,0.0,0.0,1.0
PageHinkley,0.99,,960.0,35.643949999212055,255.0,0.0,0.0,1.0
RDDM,0.99,,63976.0,40.53455900066183,255.0,0.0,0.0,1.0
SeqDrift2,0.99,,30272.0,45.40662600265932,199.0,1.0,0.0,0.0
ADWIN,0.99,,6312.0,65.6527350001852,183.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,105.48741500315373,255.0,0.0,0.0,1.0
CDDM,0.99,,8944.0,93.82262700091815,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,36.742259999300586,255.0,0.0,0.0,1.0
DDM,0.99,,856.0,37.53312000117148,255.0,0.0,0.0,1.0
EDDM,0.99,,1472.0,33.851607997348765,255.0,0.0,1.0,1.0
EWMA,0.99,,960.0,40.46673599805217,255.0,0.0,1.0,1.0
FHDDM,0.99,,1744.0,35.81417899840744,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1896.0,63.43560000095749,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,40.15615599928424,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1168.0,49.594292999245226,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2520.0,53.16012700131978,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1952.0,90.91076899858308,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1944.0,65.60200000240002,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1968.0,69.16398699831916,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,33.21679000146105,255.0,0.0,0.0,1.0
PageHinkley,0.99,,960.0,49.100639997050166,255.0,0.0,0.0,1.0
RDDM,0.99,,63976.0,51.7333800016786,255.0,0.0,0.0,1.0
SeqDrift2,0.99,,30272.0,58.02357100037625,199.0,1.0,0.0,0.0
ADWIN,0.99,,6312.0,65.99375999940094,183.0,1.0,0.0,0.0
BWAF,0.99,,1024.0,99.96629499801202,255.0,0.0,1.0,1.0
CDDM,0.99,,8944.0,92.44035300071118,255.0,0.0,0.0,1.0
CUSUM,0.99,,880.0,38.010117001249455,255.0,0.0,0.0,1.0
DDM,0.99,,856.0,39.38532599931932,255.0,0.0,0.0,1.0
EDDM,0.99,,1472.0,34.0823940023256,255.0,0.0,5.0,1.0
EWMA,0.99,,960.0,39.968748002138454,255.0,0.0,1.0,1.0
FHDDM,0.99,,1720.0,38.74790499685332,255.0,0.0,0.0,1.0
FHDDMS,0.99,,1920.0,53.143129000090994,255.0,0.0,0.0,1.0
FHDDMS.add,0.99,,1224.0,40.276315001392504,255.0,0.0,0.0,1.0
HDDM.A.test,0.99,,1168.0,49.87392999828444,255.0,0.0,0.0,1.0
HDDM.W.test,0.99,,2472.0,52.76291200061678,255.0,0.0,0.0,1.0
MDDM.A.100,0.99,,1952.0,93.18518800137099,255.0,0.0,0.0,1.0
MDDM.E.100,0.99,,1968.0,66.4035480003804,255.0,0.0,0.0,1.0
MDDM.G.100,0.99,,1944.0,69.95639400338405,255.0,0.0,0.0,1.0
NO_DETECTION,0.99,,320.0,43.266763001156505,255.0,0.0,0.0,1.0
